bookID,Title,Authors,Average Rating,isbn,isbn13,Language Code,Number Pages,Ratings Count,Text Reviews Count,Publication Date,Publisher,Authors_Freq,Publisher_Freq,Cluster
14656,Encyclopedia Brown Solves Them All (Encyclopedia Brown  #5),Donald J. Sobol/Leonard W. Shortall,4.01,0553480804,9780553480801,eng,96.0,2602.000000000001,49.0,1992-12-01,Yearling,1,28,0
14657,Encyclopedia Brown and the Case of the Slippery Salamander (Encyclopedia Brown  #22),Donald J. Sobol/Warren Chang,4.08,0553485210,9780553485219,en-US,96.0,403.0,6.0,2003-08-08,Yearling,2,28,0
14658,Encyclopedia Brown and the Case of the Treasure Hunt (Encyclopedia Brown  #17),Donald J. Sobol/Gail Owens,4.03,0553156500,9780553156508,eng,96.0,636.9999999999999,19.0,1989-01-01,Yearling,1,28,0
14659,Encyclopedia Brown and the Case of the Sleeping Dog (Encyclopedia Brown  #21),Donald J. Sobol/Warren Chang,4.04,0553485172,9780553485172,en-US,80.0,511.99999999999994,13.0,1999-09-07,Yearling Books,2,9,0
14663,When Red Is Black (Inspector Chen Cao #3),Qiu Xiaolong,3.77,156947396X,9781569473962,eng,310.0,1140.9999999999998,120.0,2005-08-01,Soho Crime,1,3,0
14664,The Red and the Black,Stendhal/Burton Raffel/Diane Johnson,3.88,0812972074,9780812972078,eng,560.0,327.0,35.0,2004-05-11,Modern Library,1,82,1
14666,Red and Black,Stendhal/Robert M. Adams,3.88,0393098214,9780393098211,eng,572.0,53.0,4.0,1969-03-01,W. W. Norton & Company,1,43,0
14670,Black on Red: My 44 Years Inside the Soviet Union: An Autobiography,Robert Robinson/Jonathan Slevin,4.33,0874918855,9780874918854,eng,436.0,80.0,14.0,1988-12-31,Acropolis Books (NY),1,1,0
14673,Thinking Visually (Basics Illustration  #1),Mark Wigan,3.62,2940373159,9782940373154,eng,184.0,51.0,5.0,2006-12-20,AVA Publishing,1,1,0
14679,Love,Stendhal/Gilbert Sale/Suzanne Sale/B.C.J.G. Knight/Jean Stewart,3.71,014044307X,9780140443073,eng,336.0,1083.0000000000005,51.0,1975-08-28,Penguin Classics,1,184,1
14680,The Charterhouse of Parma,Stendhal/Richard Howard/Robert Andrew Parker,3.82,0679783180,9780679783183,eng,531.9999999999999,10855.999999999998,247.99999999999997,2000-09-12,Modern Library,1,82,1
14684,The Charterhouse of Parma,Stendhal/Roger Pearson/Margaret Mauldon,3.82,0192839578,9780192839572,eng,560.0,51.0,8.0,1999-12-09,Oxford University Press,1,73,1
14686,The King of Elfland's Daughter,Lord Dunsany/Neil Gaiman,3.84,034543191X,9780345431912,eng,240.0,4918.0,427.00000000000006,1999-07-06,Del Rey,1,80,1
14688,In the Land of Time: And Other Fantasy Tales,Lord Dunsany/S.T. Joshi,4.12,014243776X,9780142437766,eng,432.0,605.0,40.0,2004-02-24,Penguin Classics,1,184,1
14691,Fifty-One Tales,Lord Dunsany/John Gregory Betancourt/Lin Carter,3.79,1587150794,9781587150791,eng,107.99999999999977,356.9999999999999,50.0,2002-04-01,Borgo Press,1,4,0
14693,The Sword of Welleran and Other Stories,Lord Dunsany/Sidney H. Sime,4.01,0486442179,9780486442174,eng,112.0,328.00000000000006,41.0,2005-04-01,Dover Publications,1,85,1
14698,On the Lines of Morris' Romances: Two Books That Inspired J. R. R. Tolkien-The Wood Beyond the World and the Well at the World's End,William Morris/Michale W. Perry,4.09,1587420244,9781587420245,eng,288.0,11.0,1.0,2003-12-23,Inkling Books,1,1,0
14705,Faust  Part One,Johann Wolfgang von Goethe/David  Luke,3.93,0192835955,9780192835956,en-US,240.0,1782.9999999999998,67.0,1998-10-22,Oxford University Press  USA,2,75,1
14706,Faust  First Part,Johann Wolfgang von Goethe/Peter Salm,3.93,0553213482,9780553213485,eng,327.0,48212.999999999985,675.0,1988-07-01,Bantam Classics,1,11,0
14707,Faust  Part Two,Johann Wolfgang von Goethe/David  Luke,3.73,0192836366,9780192836366,eng,304.0,3560.0000000000005,87.0,1999-07-22,Oxford University Press  USA,2,75,1
14712,Nathan the Wise  Minna von Barnhelm  and Other Plays and Writings,Gotthold Ephraim Lessing,3.7,0826407072,9780826407078,eng,370.0,88.0,3.0,1991-12-01,Bloomsbury Academic,1,19,0
14719,Your First Year in Network Marketing: Overcome Your Fears  Experience Success  and Achieve Your Dreams!,Mark Yarnell/Rene Reid Yarnell/Richard  Poe,4.04,0761512195,9780761512196,eng,304.0,843.0000000000002,57.0,1998-01-07,Three Rivers Press,1,10,0
14721,The Wealth of Networks: How Social Production Transforms Markets and Freedom,Yochai Benkler,3.97,0300110561,9780300110562,eng,528.0,1568.0000000000005,47.0,2006-05-16,Yale University Press,1,25,0
14729,War Trash,Ha Jin,3.79,1400075793,9781400075799,eng,368.0,3006.999999999999,255.0,2005-05-10,Vintage,7,318,2
14731,戰廢品,Ha Jin/季思聰,3.79,9571343897,9789571343891,zho,392.0,1.0000000000001137,0.0,2005-11-01,時報出版,1,1,0
14741,Zone of the Enders: The 2nd Runner Official Strategy Guide,Tim Bogenn,5.0,0744002354,9780744002355,eng,128.0,2.0,0.0,2003-03-06,BradyGames,2,8,0
14743,The God Delusion,Richard Dawkins,3.9,0618680004,9780618680009,eng,374.0,197099.00000000035,6216.000000000005,2006-10-18,Houghton Mifflin Co. (Boston/NY),4,1,0
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,0743418174,9780743418171,eng,376.0,269842.99999999907,5384.000000000005,2002-04-02,Washington Square Press,3,37,0
14755,The Guy Not Taken: Stories,Jennifer Weiner,3.48,1416535209,9781416535201,en-US,292.0,21715.000000000022,1044.0,2006-09-05,Atria Books,3,24,0
14756,Goodnight Nobody,Jennifer Weiner,3.65,0743470125,9780743470124,en-US,400.0,54116.99999999996,1849.0000000000011,2006-05-02,Washington Square Press,3,37,0
14768,Los diarios de Nanny,Emma McLaughlin/Nicola Kraus,3.42,8420465607,9788420465609,spa,392.0,33.0,4.0,2003-01-01,Santillana USA Publishing Company,3,4,0
14769,Davita's Harp,Chaim Potok,3.99,0449911837,9780449911839,eng,371.0,5005.000000000002,314.00000000000006,1996-08-27,Ballantine Books,5,144,1
14770,Neuromancer,William Gibson,3.9,0441012035,9780441012039,eng,384.0,1647.0000000000005,175.0,2004-11-02,Ace,6,35,0
14778,Chosen By God: Know God's Perfect Plan for His Glory and His Children,R.C. Sproul,4.34,0842313354,9780842313353,eng,208.0,6860.999999999998,205.0000000000001,1994-09-21,Tyndale Momentum,1,1,0
14781,The Chosen: The Hidden History of Admission and Exclusion at Harvard  Yale  and Princeton,Jerome Karabel,4.08,061877355X,9780618773558,eng,736.0,200.0,22.0,2006-09-08,Mariner Books,1,150,1
14785,Chosen Prey (Lucas Davenport  #12),John Sandford,4.24,0425182878,9780425182871,en-US,383.0,22948.999999999993,376.0,2002-05-01,Berkley,7,86,1
14786,Chosen But Free,Norman L. Geisler,3.31,0764225219,9780764225215,en-US,285.0,360.99999999999994,43.0,2001-09-01,Bethany House Publishers,1,10,0
14788,The Lady Chosen (Bastion Club  #1),Stephanie Laurens,3.97,0060002069,9780060002060,eng,464.0,5686.000000000004,193.0,2003-08-26,Avon,2,56,0
14790,Maya Cosmogenesis 2012: The True Meaning of the Maya Calendar End-Date,John Major Jenkins/Terence McKenna,3.71,1879181487,9781879181489,en-US,480.0,186.0,17.0,1998-08-01,Bear  Company,1,1,0
14808,Travels of Marco Polo,Marco Polo/Howard Mittelmark/Milton Rugoff,3.58,0451529510,9780451529510,eng,297.0,67.99999999999989,15.999999999999996,2004-10-05,Signet,1,66,1
14812,The Sword of Angels (The Bronze Knight  #3),John Marco,3.9,075640360X,9780756403607,en-US,980.0,827.0,23.0,2006-07-01,Daw Books,1,13,0
14817,A Scanner Darkly,Philip K. Dick,4.02,057507681X,9780575076815,eng,219.0,70604.0,1924.9999999999998,2006-08-17,Gollancz,10,7,0
14836,Midnight's Children,Salman Rushdie,3.98,0099578514,9780099578512,eng,647.0000000000002,87462.99999999996,4468.999999999991,1995-05-01,Vintage,9,318,2
14839,Last Man Standing,David Baldacci,4.04,0446611778,9780446611770,eng,640.0,41610.99999999999,726.9999999999999,2002-09-01,Warners Visions Books,7,1,0
14841,Last Man Standing,David Baldacci,4.04,0743428951,9780743428958,eng,548.0,60.0,6.0,2002-06-03,Pocket Books,7,111,1
14851,Last Man Standing,David Baldacci,4.04,0330419706,9780330419703,en-GB,556.0,110.0,15.0,2003-11-01,Pan Publishing,7,3,0
14861,Rape: A Love Story,Joyce Carol Oates,3.57,0786712945,9780786712946,eng,128.0,114.0,24.0,2003-12-14,Carroll & Graf Publishers,16,5,0
14864,Plain Truth,Jodi Picoult,3.98,0743275012,9780743275019,eng,405.0,143658.00000000017,5759.999999999993,2004-11-01,Atria Books,17,24,0
14865,Vanishing Acts,Jodi Picoult,3.69,0743454553,9780743454551,eng,426.0000000000002,87108.99999999996,3919.9999999999955,2005-11-15,Washington Square Press,17,37,0
14866,Nineteen Minutes,Jodi Picoult,4.12,0743496728,9780743496728,eng,440.0,270573.99999999884,13490.999999999945,2007-03-05,Atria Books,17,24,0
14867,The Pact,Jodi Picoult,4.01,0340838035,9780340838037,en-GB,480.0,988.0000000000002,115.0,2005-07-18,Hodder & Stoughton,17,7,0
14868,Compasión,Jodi Picoult,3.58,8408068911,9788408068914,spa,554.0000000000002,12.0,1.0,2007-01-01,Booket,17,2,0
14870,The Outsiders,S.E. Hinton/Jodi Picoult,4.09,0143039857,9780143039853,eng,160.0,1589.0000000000005,132.0,2006-05-30,Penguin Books,1,261,2
14883,Die Wahrheit der letzten Stunde,Jodi Picoult,3.8,3404145844,9783404145843,ger,684.0000000000002,7.0,2.0,2001-08-01,Lübbe,17,5,0
14886,Die Hexen von Salem Falls,Jodi Picoult,3.82,3822505870,9783822505878,ger,471.99999999999994,22.999999999999886,3.0,2002-08-01,Kabel  Verlag GmbH Ernst,17,1,0
14888,In einer regnerischen Nacht.,Jodi Picoult,3.58,3492236553,9783492236553,ger,512.0,1.0000000000001137,0.0,2003-02-01,Piper,17,2,0
14891,A Tree Grows in Brooklyn,Betty  Smith,4.26,0061120073,9780061120077,eng,496.0,345282.9999999983,16114.000000000065,2006-05-30,HarperCollins Publishers,1,48,0
14895,The Sound of Mountain Water,Wallace Stegner,4.06,0140266747,9780140266740,en-US,288.0,249.9999999999999,34.0,1997-11-01,Penguin Books,4,261,2
14896,Wolf Willow,Wallace Stegner/Page Stegner,3.97,0141185015,9780141185019,eng,306.0,597.0,97.0,2000-12-01,Penguin Classics,1,184,1
14899,Mormon Country,Wallace Stegner/Richard W. Etulain,3.95,0803293054,9780803293052,eng,362.0,556.9999999999999,74.0,2003-09-01,Bison Books,1,6,0
14905,The Complete Novels,Jane Austen,4.55,0140259449,9780140259445,eng,1344.0,21633.000000000007,351.0,1996-06-17,Penguin,12,58,0
14909,Jane Austen's Letters,Jane Austen,4.16,1414500084,9781414500089,en-US,112.0,42.0,4.0,2003-01-01,Pavilion Press (Wi),12,1,0
14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533.0000000000002,18.0,5.0,1984-12-01,Charnwood,12,1,0
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,0679600264,9780679600268,eng,897.9999999999998,254.0,22.0,1992-09-05,Modern Library,12,82,1
14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,0521825148,9780521825146,eng,540.0000000000002,56.0,7.0,2006-07-01,Cambridge University Press,1,66,1
14917,Desire and Duty: A Sequel to Jane Austen's Pride and Prejudice,Ted Bader/Marilyn Bader,2.8600000000000003,0965429903,9780965429900,eng,286.0,114.0,9.0,1997-02-01,Revive Publishing,1,1,0
14926,Emma,Jane Austen/James Kinsley/Adela Pinch,4.0,0192802372,9780192802378,eng,402.0,737.0000000000001,72.0,2003-07-10,Oxford University Press,1,73,1
14927,Emma,Jane Austen,4.0,1587263963,9781587263965,en-US,424.0,83.0,6.0,2006-07-14,Ann Arbor Media,12,3,0
14930,Emma,Jane Austen/Prunella Scales,4.0,1572705329,9781572705326,eng,15.0,28.000000000000114,3.0,2006-05-05,Audio Partners,1,4,0
14934,Sense and Sensibility,Jane Austen/Claudia L. Johnson,4.07,039397751X,9780393977516,eng,269.00000000000006,768.0,68.0,2001-10-30,W. W. Norton & Company,1,43,0
14940,Who's Afraid of Virginia Woolf?,Edward Albee,4.08,0451218590,9780451218599,eng,272.0,53954.99999999998,1041.0000000000002,2006-08-01,NAL,1,21,0
14941,To the Lighthouse,Virginia Woolf/Mark Hussey,3.78,0156030470,9780156030472,eng,242.0,514.0,59.0,2005-08-01,Mariner Books,1,150,1
14942,Mrs. Dalloway,Virginia Woolf/Maureen Howard,3.79,0151009988,9780151009985,eng,194.0,176189.9999999998,5594.999999999993,2002-10-28,Houghton Mifflin Harcourt,1,39,0
14943,A Room of One's Own,Virginia Woolf,4.14,1568493665,9781568493664,eng,125.00000000000006,27.0,4.0,1994-12-01,Buccaneer Books,4,3,0
14945,Moments of Being: A Collection of Autobiographical Writing,Virginia Woolf/Jeanne Schulkind,4.26,0156619180,9780156619189,eng,230.0,1729.0000000000005,121.0,1985-08-23,Mariner Books,1,150,1
14946,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf/Susan Dick,4.05,0156212501,9780156212502,eng,345.0,746.9999999999999,36.0,1989-06-01,Mariner Books,1,150,1
14947,The Diary of Virginia Woolf  Volume Two: 1920-1924,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.37,0156260379,9780156260374,eng,384.0,383.00000000000006,11.0,1980-09-17,Mariner Books,3,150,1
14948,A Writer's Diary,Virginia Woolf/Leonard Woolf,4.26,0156027917,9780156027915,eng,355.0,3345.0000000000005,133.0,2003-03-31,Mariner Books,1,150,1
14951,The Autobiography of Alice B. Toklas,Gertrude Stein,3.59,0141185368,9780141185361,eng,272.0,255.00000000000006,31.0,2001-04-26,Penguin Classics,1,184,1
14959,Strange Fits of Passion,Anita Shreve,3.76,0156031396,9780156031394,eng,352.0,7422.999999999994,390.0,2005-10-04,Mariner Books,5,150,1
14960,Eden Close,Anita Shreve,3.66,0156031337,9780156031332,en-US,265.0,8661.000000000004,447.00000000000034,2005-10-04,Mariner Books,5,150,1
14962,Where or When,Anita Shreve,3.3,0156031272,9780156031271,eng,241.0,6343.000000000002,551.0000000000003,2005-10-04,Mariner Books,5,150,1
14964,Body Surfing,Anita Shreve,3.32,0316059854,9780316059855,eng,291.0,16370.999999999973,1537.9999999999989,2007-04-24,Little  Brown and Company,5,23,0
14975,Labyrinth (Languedoc  #1),Kate Mosse,3.57,0425213978,9780425213971,eng,515.0,40299.99999999997,2498.000000000001,2007-02-06,Berkley Books,1,43,0
14978,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),James Luceno,3.84,0345475739,9780345475732,eng,370.0,5701.0,215.00000000000009,2005-09-27,Del Rey Books,1,33,0
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges/James E. Irby/Donald A. Yates/André Maurois,4.46,0141184841,9780141184845,eng,287.0,933.9999999999998,82.0,2000-09-28,Penguin,1,58,0
14983,El laberinto,Kate Mosse/Claudia Conde,3.57,8408065874,9788408065876,spa,625.9999999999993,52.0,6.0,2006-01-01,Planeta Publishing,1,13,0
14990,Spook: Science Tackles the Afterlife,Mary Roach,3.58,0393329127,9780393329124,en-US,311.0,30473.0,2399.0,2006-09-26,W.W. Norton & Company (NYC),2,2,0
14995,Odd Thomas (Odd Thomas  #1),Dean Koontz,3.97,0553384287,9780553384284,eng,446.0,227883.99999999977,6253.000000000007,2006-08-29,Bantam,20,110,1
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,3.98,0553804804,9780553804805,eng,364.0,54120.00000000004,2053.0,2006-11-28,Bantam,20,110,1
15003,Rape: A Love Story,Joyce Carol Oates,3.57,0786714824,9780786714827,eng,154.00000000000006,3604.000000000001,364.0000000000005,2004-12-21,Carroll & Graf Publishers,16,5,0
15004,First Love: A Gothic Tale,Joyce Carol Oates/Barry Moser/Erhan Sunar,3.19,088001508X,9780880015080,eng,86.00000000000045,579.0,83.0,1997-08-21,Ecco,1,19,0
15012,The Haunted Screen: Expressionism in the German Cinema and the Influence of Max Reinhardt,Lotte H. Eisner,4.16,0520024796,9780520024793,eng,360.0,274.00000000000006,10.0,1974-01-07,University of California Press,1,26,0
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,4.03,0071401946,9780071401944,eng,240.0,40399.99999999997,2255.9999999999977,2002-07-09,McGraw-Hill Education,1,8,0
15015,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,4.18,0399142789,9780399142789,eng,240.0,26465.000000000004,1276.0000000000011,1996-10-29,Berkley,3,86,1
15018,Conversations With God: An Uncommon Dialogue  Book 3,Neale Donald Walsch,4.21,1571741038,9781571741035,eng,392.0,14583.000000000004,178.0,2005-12-03,Hampton Roads Publishing Company,3,3,0
15019,Conversations With God: An Uncommon Dialogue  Book 2,Neale Donald Walsch,4.13,1571740562,9781571740564,eng,263.0,21800.00000000001,225.00000000000003,2005-12-03,Hampton Roads Publishing Company,3,3,0
15021,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,Robert Scoble/Shel  Israel,3.72,047174719X,9780471747192,eng,251.0,547.0,32.0,2006-01-01,Wiley,1,22,0
15022,The Art of Civilized Conversation: A Guide to Expressing Yourself with Style and Grace,Margaret Shepherd/Penny Carter/Sharon Hogan,3.58,0767921690,9780767921695,en-US,228.0,457.0,72.0,2005-12-27,Three Rivers Press (CA),1,6,0
15023,Conversation: A History of a Declining Art,Stephen Miller,3.2,0300110308,9780300110302,eng,368.0,94.99999999999989,15.999999999999996,2006-03-11,Yale University Press,1,25,0
15030,Bono: In Conversation with Michka Assayas,Michka Assayas,3.95,1573223093,9781573223096,en-US,336.0,1489.9999999999995,137.0,2005-04-21,Riverhead Hardcover,1,2,0
15034,Michael Powell: Interviews,David Lazar,3.95,1578064988,9781578064984,eng,185.99999999999994,20.0,1.0,2003-03-03,University Press of Mississippi,1,14,0
15044,Art and Lies,Jeanette Winterson,3.86,0679762701,9780679762706,eng,240.0,3469.0000000000005,141.0,1996-02-20,Vintage,9,318,2
15045,Tanglewreck,Jeanette Winterson,3.46,1582349193,9781582349190,eng,415.0,1683.9999999999995,202.0,2006-07-01,Bloomsbury Children's Books,9,1,0
15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,3.77,1841957186,9781841957180,eng,151.0,4326.0,391.99999999999966,2005-10-05,Canongate U.S.,9,3,0
15047,The Passion,Jeanette Winterson,4.11,0802135226,9780802135223,eng,176.0,15572.00000000001,1007.9999999999995,1997-08-07,Grove Press,9,39,0
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,0679768203,9780679768203,eng,192.0,1760.0000000000005,100.0,1997-02-04,Vintage,9,318,2
15049,The World and Other Places: Stories,Jeanette Winterson,3.86,0375702369,9780375702365,eng,240.0,1962.000000000001,110.0,2000-06-20,Vintage,9,318,2
15050,Sexing the Cherry,Jeanette Winterson,3.81,0802135781,9780802135780,eng,167.0,12684.0,627.0000000000002,1998-08-10,Grove Press,9,39,0
15052,Lighthousekeeping,Jeanette Winterson,3.85,0156032899,9780156032896,eng,232.0,6228.999999999998,497.0,2006-04-03,Mariner Books,9,150,1
15054,Written on the Body,Jeanette Winterson,4.07,0679744479,9780679744474,eng,192.0,20950.99999999999,1360.999999999999,1994-02-01,Vintage,9,318,2
15058,I'm Telling You Stories: Jeanette Winterson and the Politics of Reading (Postmodern Studies 25),Helena Grice/Tim Woods,3.7,9042003405,9789042003408,eng,136.00000000000006,10.000000000000114,2.0,1998-01-01,Brill/Rodopi,1,1,0
15060,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,Peter Biskind,4.12,0747544212,9780747544210,eng,505.99999999999966,414.0,26.0,2014-12-10,Bloomsbury Publishing PLC,2,14,0
15066,It's Only a Movie  Ingrid: Encounters on and Off Screen,Alexander  Walker,3.8,0747230218,9780747230212,eng,320.0,0.0,0.0,1989-08-17,Headline Book Publishing,1,4,0
15073,Portraits of Murder: 47 Short Stories Chosen by the Master of Suspense,Alfred Hitchcock/Don Tothe,3.89,0883657279,9780883657270,en-US,512.0,81.0,7.0,2005-08-01,Galahad Books,1,2,0
15075,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,4.08,0385418132,9780385418133,en-US,496.0,467.99999999999994,18.000000000000004,1991-12-01,Anchor,4,62,1
15082,The Complete Films Of Alfred Hitchcock,Robert A. Harris/Michael S. Lasky,4.0,0806524278,9780806524276,eng,256.0,18.0,0.0,2002-12-01,Citadel,1,13,0
15085,The Mystery of the Whispering Mummy (Alfred Hitchcock and The Three Investigators  #3),Robert Arthur/Alfred Hitchcock,3.84,0394837681,9780394837680,en-US,185.0,81.0,1.0,1985-09-12,Random House Books for Young Readers,1,38,0
15087,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,3.9,0714530034,9780714530031,en-GB,224.0,13.0,0.0,1998-01-01,Marion Boyars Publishers Ltd,1,2,0
15096,Five Quarters of the Orange,Joanne Harris,3.85,0060958022,9780060958022,eng,307.0,26257.99999999999,1935.999999999999,2002-06-04,Harper Perennial,7,112,1
15098,Five Quarters of the Orange,Joanne Harris,3.85,0061214604,9780061214608,eng,336.0,582.0,74.0,2007-01-02,William Morrow Paperbacks,7,58,0
15100,Sleep  Pale Sister,Joanne Harris,3.2799999999999994,0060787112,9780060787110,en-US,396.0,2962.999999999999,232.0,2005-08-30,William Morrow Paperbacks,7,58,0
15101,Blackberry Wine,Joanne Harris,3.8,0380815923,9780380815920,eng,368.0,10720.999999999998,617.0,2003-12-23,William Morrow Paperbacks,7,58,0
15102,Gentlemen and Players,Joanne Harris,3.91,0060559144,9780060559144,eng,422.0,10510.999999999995,1200.9999999999993,2006-01-03,William Morrow,7,28,0
15104,Blackberry Wine,Joanne Harris,3.8,0552998001,9780552998000,eng,334.0,506.0,55.0,2001-04-01,Black Swan,7,12,0
15110,The Lollipop Shoes (Chocolat  #2),Joanne Harris,3.83,0385609485,9780385609487,eng,464.0,200.0,27.0,2007-05-02,Doubleday,7,12,0
15111,The French Kitchen: A Cookbook,Joanne Harris/Fran Warde,4.09,0385607016,9780385607018,eng,256.0,35.0,0.0,2003-11-03,Doubleday,1,12,0
15124,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,Georg Feuerstein/Roger Walsh,3.71,0140193707,9780140193701,eng,320.0,16.0,2.0,1992-10-01,Penguin Books,1,261,2
15136,The Adventuress,Audrey Niffenegger,3.33,081097052X,9780810970526,eng,144.0,1058.0,148.0,2006-09-01,Abrams,2,2,0
15137,The Time Traveler's Wife,Audrey Niffenegger/William Hope/Laurel Lefkow,3.97,0563504838,9780563504832,eng,5.0,17.0,0.0,2005-08-01,BBC Audiobooks,1,9,0
15138,La mujer del viajero en el tiempo,Audrey Niffenegger/Silvia Alemany,3.97,0307344835,9780307344830,spa,608.0,20.0,2.0,2005-12-06,Random House Mondadori,1,2,0
15148,Ralph Ellison: A Biography,Arnold Rampersad,4.15,0375408274,9780375408274,eng,656.9999999999998,182.0,24.0,2007-04-24,Knopf Publishing Group,1,15,0
15154,The Collectors (Camel Club  #2),David Baldacci,4.02,044653109X,9780446531092,en-US,438.0,34462.00000000002,1410.0,2006-10-18,Warner Books,7,25,0
15157,Saving Faith,David Baldacci,3.88,0446608890,9780446608893,eng,528.0,15508.999999999976,671.0000000000003,2000-09-01,Vision,7,13,0
15160,Total Control,David Baldacci,4.08,033041965X,9780330419659,eng,612.9999999999992,85.99999999999989,6.0,2003-08-01,Pan Publishing,7,3,0
15167,She Got Up Off the Couch: And Other Heroic Acts from Mooreland  Indiana,Haven Kimmel,4.05,074328500X,9780743285001,en-US,313.0,8769.000000000011,935.0000000000003,2007-02-01,Free Press,4,28,0
15168,Orville: A Dog Story,Haven Kimmel/Robert Andrew Parker,4.13,061815955X,9780618159550,en-US,32.0,158.9999999999999,39.0,2003-09-22,Clarion Books,1,8,0
15170,The Solace Of Leaving Early,Haven Kimmel,3.79,0007152531,9780007152537,en-GB,315.0,86.99999999999989,15.0,2003-11-03,Flamingo,4,4,0
15173,The Used World,Haven Kimmel,3.63,0743247787,9780743247788,eng,308.0,1398.0,249.0,2007-09-18,Free Press,4,28,0
15174,Something Rising,Haven Kimmel,3.61,0743247779,9780743247771,eng,288.0,1236.9999999999995,154.0,2005-04-05,Free Press,4,28,0
15177,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox  #1),Barry Hughart,4.29,0345321383,9780345321381,eng,278.0,9010.000000000002,944.0000000000003,1985-04-12,Del Rey,1,80,1
15186,American Film Guide,Frank N. Magill,0.0,0893562505,9780893562502,eng,5.0,0.0,0.0,1983-01-01,Salem Press Inc,1,1,0
15190,Looking for God in Harry Potter,John Granger,4.13,1414306342,9781414306346,eng,234.0,1346.9999999999995,94.0,2006-02-17,SaltRiver,1,1,0
15194,Shades of Murder (Mitchell and Markby Village  #13),Ann Granger,3.88,0747268037,9780747268031,eng,404.0,260.0,25.0,2001-02-01,Headline,1,14,0
15195,The Complete Maus,Art Spiegelman,4.55,0141014083,9780141014081,eng,296.0,111474.99999999999,5966.00000000001,2003-10-02,Penguin Books,2,261,2
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,4.34,0394541553,9780394541556,eng,159.0,203012.99999999962,4872.999999999995,1991-11-01,Pantheon Books,2,12,0
15209,Radical Chic & Mau-Mauing the Flak Catchers,Tom Wolfe,3.77,0553380621,9780553380620,eng,144.0,2288.0000000000023,106.0,1999-10-05,Bantam,4,110,1
15211,Katz und Maus,Günter Grass,3.54,3423118229,9783423118224,ger,178.00000000000003,427.00000000000006,23.0,1999-09-01,Deutscher Taschenbuch Verlag,1,2,0
15216,Sorcery Rising (Fool's Gold  #1),Jude Fisher,3.56,0756401100,9780756401108,en-US,528.0,1312.9999999999998,52.0,2003-07-01,DAW,3,41,0
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,4.510000000000001,0618258027,9780618258024,eng,72.0,4524.000000000004,23.0,2002-11-06,Houghton Mifflin Harcourt,1,39,0
15225,In the Green Star's Glow (Green Star  #5),Lin Carter,3.51,0879972165,9780879972165,eng,192.0,93.0,11.0,1976-01-20,DAW Books,3,4,0
15229,By the Light of the Green Star (Green Star  #3),Lin Carter,3.53,0879971207,9780879971205,eng,174.99999999999997,102.0,10.0,1974-07-16,DAW,3,41,0
15232,The Lord of the Rings: A Reader's Companion,Wayne G. Hammond/Christina Scull,4.35,0618642676,9780618642670,eng,416.0,4379.999999999998,21.0,2005-12-27,Houghton Mifflin Harcourt,1,39,0
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley,4.39,0618154027,9780618154029,eng,120.0,6355.999999999999,21.0,2001-11-06,Houghton Mifflin Harcourt,1,39,0
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien/Peter S. Beagle,4.44,0618346260,9780618346264,eng,322.0,593466.9999999972,5798.000000000009,2003-09-05,Houghton Mifflin,2,19,0
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0007171994,9780007171996,eng,554.0000000000002,264.99999999999983,5.0,2003-11-06,HarperCollins Publishers Ltd,17,6,0
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher,4.59,0007116268,9780007116263,eng,72.0,26.0,3.0,2003-11-06,HarperCollins,3,112,1
